"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.385388333E0,2.730053365E-1,-5.173640251E-1,-6.163950562E-1
3.395337333E0,2.730199695E-1,-3.176743984E-1,-5.873841643E-1
3.405286333E0,1.052404344E-1,-2.144578397E-1,-5.897478461E-1
3.415235333E0,-1.086489484E-1,-4.069522023E-1,-4.497992694E-1
3.425184333E0,-1.966678798E-1,-2.477348298E-1,-3.603180349E-1
3.435133333E0,-3.873603046E-1,2.650797367E-1,-3.056662679E-1
3.445082333E0,-1.088193879E-1,-2.107200921E-1,-1.230563074E-1
3.455031333E0,1.500739604E-1,3.133164942E-1,6.101446599E-2
3.464980333E0,1.797070727E-2,3.092435896E-1,1.512608528E-1
3.474929333E0,-1.589165255E-2,1.854726523E-1,2.576472461E-1
3.484878333E0,7.971554995E-3,5.874037147E-1,3.619357646E-1
3.494827333E0,-9.494337440E-2,3.740219474E-1,5.028321743E-1
3.504776333E0,-4.062195867E-2,6.459461451E-1,5.497191548E-1
3.514725333E0,4.811589792E-2,8.017767668E-1,5.914751291E-1
3.524674333E0,1.062383801E-1,6.371073723E-1,7.620109320E-1
3.534623333E0,5.198792741E-2,8.957468867E-1,7.619816065E-1
3.544572333E0,-5.303153396E-2,6.210491657E-1,8.530017734E-1
3.554521333E0,-1.246735007E-1,6.487625241E-1,9.104009271E-1
3.564471333E0,-1.032079905E-1,9.091750979E-1,9.153966904E-1
3.574420333E0,-2.350954562E-1,7.600966692E-1,9.132847786E-1
3.584369333E0,-1.935190707E-1,7.135384679E-1,9.100750685E-1
3.594318333E0,-1.867935210E-1,7.207122445E-1,9.023039341E-1
3.604267333E0,-1.437493563E-1,7.586235404E-1,8.789737821E-1
3.614216333E0,6.686645746E-2,5.953941345E-1,8.632236123E-1
3.624165333E0,-9.214008600E-2,9.286751151E-1,7.744618654E-1
3.634114333E0,-1.192531958E-1,6.584516764E-1,8.217268586E-1
3.644063333E0,-4.151253775E-2,7.165282965E-1,7.785364389E-1
3.654012333E0,1.890420169E-2,6.814451218E-1,7.494618893E-1
3.663961333E0,1.464624889E-3,6.359451413E-1,7.598710060E-1
3.673910333E0,-1.221835464E-1,7.957950234E-1,5.946117640E-1
3.683859333E0,5.897758529E-4,5.219544172E-1,4.933778346E-1
3.693808333E0,2.136929929E-1,5.404894948E-1,3.888135850E-1
3.703757333E0,9.292691015E-3,4.273573458E-1,3.012279570E-1
