"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.354386250E0,5.300028534E0,-1.229213837E1,-9.795180817E0
3.364334250E0,4.058510284E0,-7.268435211E0,-8.220754852E0
3.374283250E0,3.096161499E0,-4.600682831E0,-6.769672394E0
3.384231250E0,2.969524841E0,-2.768193512E0,-6.230044556E0
3.394180000E0,4.028422852E0,-1.417402496E0,-7.440726929E0
3.404128000E0,5.875132599E0,-2.233954468E0,-7.075935516E0
3.414077000E0,7.020999756E0,-5.385949860E0,-3.541784821E0
3.424025000E0,7.949518890E0,-8.769813080E0,-1.070424042E0
3.433974000E0,1.085033661E1,-1.089314758E1,-2.944377136E-1
3.443922000E0,1.842757965E1,-1.510508881E1,-4.803511047E-1
3.453871000E0,2.237771530E1,-2.031350784E1,-8.726702728E0
3.463819000E0,1.573003922E1,-2.006667114E1,-8.738079071E0
3.473768000E0,5.222639465E0,-1.043779449E1,2.987487488E0
3.483716000E0,4.365222473E0,-3.315754852E0,7.092251587E0
3.493665000E0,5.422324219E0,-1.118474121E0,7.174430695E0
3.503613000E0,2.875071259E0,-7.963439941E-2,7.606881409E0
3.513562000E0,9.705816650E-1,-8.987310791E-1,7.137008514E0
3.523510000E0,7.976911926E-1,-2.593357086E0,6.009403381E0
3.533459000E0,3.195854187E-1,-3.472778320E0,5.225184174E0
3.543407000E0,3.939807129E-1,-4.395609283E0,5.535788269E0
3.553356000E0,1.784738617E0,-5.879024506E0,6.155649261E0
3.563304000E0,4.648433533E0,-7.654332733E0,6.111940155E0
3.573253000E0,6.126160583E0,-9.396410065E0,5.143454132E0
3.583201000E0,6.273304596E0,-1.334759354E1,4.221970367E0
3.593150000E0,6.751560059E0,-1.818373672E1,4.662953339E0
3.603099000E0,6.223757629E0,-2.023911255E1,4.904700623E0
3.613047000E0,4.557572479E0,-1.993599289E1,4.889132996E0
3.622996000E0,1.769620056E0,-1.778795975E1,5.203628998E0
3.632944000E0,-7.611671448E-1,-1.511990799E1,6.031707001E0
3.642893000E0,-3.056344299E0,-1.266576141E1,6.260131989E0
3.652841000E0,-4.787045288E0,-1.103116058E1,5.639821930E0
3.662790000E0,-4.602778473E0,-1.034917877E1,2.840792542E0
3.672738000E0,-2.715952148E0,-8.634644165E0,-6.998696136E0
3.682687000E0,-2.138453064E0,-8.694369965E0,-9.149423676E0
3.692635000E0,-3.282673645E0,-1.030322433E1,-4.532275085E0
3.702584000E0,-3.152594147E0,-1.048374893E1,-1.626068573E0
3.712532000E0,-2.033521271E0,-1.025816803E1,2.703378296E-1
3.722481000E0,9.572593689E-1,-1.041384430E1,-1.895358582E0
3.732429000E0,2.870879974E0,-1.006312363E1,-6.565946045E0
3.742378000E0,3.603905640E0,-9.266929321E0,-9.034013672E0
3.752326000E0,3.775149536E0,-8.100704498E0,-8.341703339E0
3.762275000E0,3.735482025E0,-6.608158264E0,-6.340664520E0
